key,source,Translation
7A302A6049B643A7896426A0371E6791,Dernières nouvelles,
804A852042ED3EA746CCA3BBD6E53C11,Gants en latex,
61F417EF43F329AA86585986A16767C3,Galettes de pommes de terre,
B46EBACC4F30C72EFD8A8C81E3B85766,Galettes de pommes de terre,
6F00E5044C21D7822D9256848B8CB8DB,Panier à linge,
F0F1962744114996B1F750980345A1A3,Panier à linge,
0C3E7EED483639832F1ACDA725876F8F,Chaise de jardin,
6544BCB747DEAECB3C5E33BB396BFC07,Chaise de jardin,
0E656CED4BC8676667F4F581B8A29DB3,Tondeuse à gazon,
3489A6A049D54D21D06C1996F67901D1,Tondeuse à gazon,
B699E4A2452F7CAB742955A61606F70D,Tondeuse à gazon,
C744C50D4680293DFF5B888288FF269B,Lame de tondeuse,
117635A949F08E4B09E739ADE41DBE4B,Chef paresseux,
BE94408A4A7BEF7257EE729BD61F8589,Programmeur principal,
D802794E48E830B9E295279A80D502F4,"Souffleur d'feuilles",
286E971942E1968990DB06965C908DA6,Piscine en Plastique Fuiteuse,
FD2BFBD240F73CCF731130B2ACB13E87,Piscine en Plastique Fuiteuse,
84769F2C4EA4E6B81C78A9AF8B47CF07,Piscine avec fuite,
B40FC4154ACEF87EF3D1D3BFA2D3AECA,Piscine avec fuite,
Furniture_Learn_Subtitle,Apprenez à construire ceci.,
8D5075504022368A59BA3AB608D90102,Gants en cuir,
E915B8C0417B8F98C9ADD49F02C0A468,Gilet en cuir,
9D701DCC4951926BCEB194A900382FB8,Chaussures en cuir,
58B5738448380630CE766286C995CBA6,Lanières en cuir,
27AF9B81439325C6A679F592142AE892,Quitter,
UtilityCabinet_Join,Quitter,
B56C2CB14D9E6BAEDCD4BDB4FB0A33C1,Quitter le groupe,
E732CBF04223CA670375D7BD40873984,Quitter cet endroit,
BB0C92A74C1668E1E10D7E92BB260F62,Quitter le tutoriel,
D2DB313E4EB140C64DD766872AE5322A,Jambe,
69352E5542B8B654B0486DA1A12930BD,Légal,
D093FB11487CA5E5A24CF7B200FE8030,Tender légal au Canada.,
9713652245019902003702A097C64F3C,Monnaie légale aux États-Unis.,
67645FF5458BA2FCBBE1B18A28C34F64,Citron,
74164B6E429AA5E912BD95A6C725004A,Tranche de citron,
Fish_Length,Longueur,
077D0FCC4312BEE60868089A036D3A94,Moins de butin,
D0E52D254DFD0649F925B59A5F7C3FBD,Moins de butin signifie une fin plus difficile et imminente.,
AADE15F840D2ED02B1EACBB2D85D662D,"Vérifions l'état. Regardez le <B>capot de la voiture</> et ouvrez-le.",
03CA41F644B4A879E2BEC4AB42486E95,"Fortifions la porte. De la même manière que vous avez construit une armoire utilitaire, sélectionnez une Porte en Bois de Scatter et construisez-la sur la porte existante.",
294659A74045A9CFCC1758AEB5F11913,"Sortons d'ici.",
12DEBEB341CBA305A0E58980210E8D7A,Léthargique,
CC7E591B43422441E6B24F9C8075D5FA,Léthargique,
D2101E3C42962FC8093781B4ECB02F67,"Permet aux joueurs de rechercher d'autres joueurs qui ne sont pas dans le même groupe qu'eux.",
A12A764246FBD44C581A65978FD5F129,Niveau à bulle,
Bed_StartSitting,Se coucher,
D2210E644E37877D9DE76BA7A1DB9EC1,Vêtement de sauvetage,
E773036C41E2B99E7D09BA99D0E5C971,Donneur de vie,
Candle_Light,Lumière,
CarInteriorLight_Name,Lumière,
Lightbulb_Name,Lumière,
WeatherGauge_Precipitation_33,Lumière,
12F8089044080391F9725E98EA27BA66,Ampoule,
0A31997F4AFD84B4FE1A53AA766C3B5B,"Contrôle de la lumière (Salles d'armes)",
C66A19BD42F066CA6ED46D95FB2B8769,Contrôle de luminosité (Bloc A Gymnase),
17BB734945AA2B599990D8807D7F1365,Contrôle lumineux (Salle A),
1B0CA0DD4CB32B0D26468BB42663E0A1,Contrôle lumineux (Bloc A Solitaire),
B842D90F4CBBD2764F3E50985BF2A7D9,Contrôle lumineux (bloc A),
F71C792F40BCB325C3F71C819F1F37AE,Contrôle lumineux (Salle B),
6776F2C24E84041DB9BCC0B859A0973C,"Contrôle lumineux (Bloc B Solitaire, Bas)",
C97CD46B483463ED72B5F8A23E88FE5F,"Contrôle lumineux (Bloc B Solitaire, Haut)",
8A643A814850C44D9F0781A4B2720244,Contrôle lumineux (Bloc B Atelier),
B14BBAC546100DD442AAE5BADF53B8A5,Contrôle lumineux (bloc B),
33E739914B72DA97C42F77A85104C6B2,Contrôle lumineux (bloc C),
F6A550F441D94A200BF87E8E0F55E814,"Contrôle lumineux (Bloc D, Bloc d'honneur)",
245A3B954A1F6BA33F01E0A783DAB8AE,Contrôle de la lumière (Cafétéria),
84E7D8724F6590BD93264FBC29542102,"Contrôle lumineux (Couloir Est, Inférieur)",
0AFE9CE04EBAEEE30F2B59B8C36D7C0E,"Contrôle lumineux (Couloir Est, Supérieur)",
DC4869214A9DDE0544DC3C8DED1727B1,Contrôle lumineux (cuisine),
05EAE89245EEECA7F10DFAADCC7B1EA8,Contrôle lumineux (lingerie),
AA292C874536E11448675793AF9EF882,Contrôle lumineux (couloir nord),
95F721D84AA41BE9C54820989BFFF803,"Contrôle lumineux (Couloir nord, Inférieur)",
0BAC5B2F4566211DF0E78BBD6317B5C1,"Contrôle lumineux (Couloir nord, Supérieur)",
261E261944DA0168C6FC6F9DE50EB256,Contrôle lumineux (entrepôt),
83CC61554580DAB4BC6F7BB9A2515E83,"Contrôle lumineux (Couloir Ouest, Inférieur)",
DF7767C44D5454C9B237F9BB9DA3881F,"Contrôle lumineux (Couloir Ouest, Supérieur)",
EED14C7942BC2A1F2EB871AEACC04309,Qualité de la distance lumineuse,
BDDB176145A13FAA1585F8A91B7C774A,Pas léger,
587D48DE48EE158B5D60A4B74481A034,Briquet,
C328295B422370E38052CEB005FFB7D5,Briquet,
CA08B8DF4D55A7505C8A5F9E25C70387,Briquet,
ConditionEffect_Lightheadedness,Vertige,
541F9A13407C2BDF5BFCC28A27DF19B6,Éclair,
58364CD7447BFEF9809AE9ADD8C7304D,Éclairages,
82B8A7704BC3244F40A70DB931466854,Éclairages,
4FBAAC97400CD3E566C9BCBA4EDF7107,"Les lumières s'illuminent à travers le brouillard. Faible coût de performance.",
3F4BDA8E478F779A4C6D0D9C63BFB3C3,Léger,
7A11889F44A023E7F32C87ABA671228D,"Comme un pull régulier, mais avec les manches coupées. Idéal pour des nuits d'hiver confortables.",
C679B9EB48E617143324A4BB0F5C76F0,Souple,
9D99EB4F4B3C827A9AA39EB23BD0D40F,Citron,
FFE6817A450C5453959C2DA53A978FB1,Tranche de citron vert,
668C6A6240CF463D771485914A60ECD6,Banc de calcaire,
DC07131B4C90F52295E14B87060BBCC2,Banc de calcaire,
1EF2435B42960CF58AE357AF923F7607,Brique de calcaire,
1AB22B3D46E864337E454B815C1E2C76,"Pile d'ardoise",
2F394B9E4EBECDA3884869B751E8FF0B,"Pile d'ardoise",
37897A484B3E18CFA2AD6CAE8E699D2A,"Pile d'ardoise",
53263DB344306AC1A078C7B84CB435AF,"Pile d'ardoise",
71FE62C949347BB9C4977EBD912D1FD5,"Pile d'adobes calcaires",
9771E7414F125C135147209F17DA0664,"Pile d'adobes calcaires",
72C5CCC9469E6DEE8F243096FA5D5B0E,Morceaux de calcaire,
1EA012294143781E43F52BB9CE960B71,Poudre de calcaire,
C0B2AE5C4B9124094671F3AB084B735A,Poudre de calcaire,
20CB9B6A468F5F84B231E28389813BC1,Vase de calcaire,
CFF2C8FE4C6D1975FE9E0691014C6339,Filon de calcaire,
BE4BDD0C4E35EF694CB81A85C0059054,"Les briques en calcaire sont vulnérables aux explosifs ou aux grandes armes à feu. Les briques en calcaire sont fabriquées en fondant de la pâte de béton, qui est faite à partir de poudre de calcaire.",
74E9460A41ED1D3DEF4DEDB2AF54B219,Les fortifications en calcaire peuvent être construites au niveau 50 Construction.,
D76CB6F54622C836239A089ADD3088B1,Limites,
0012B9F64CBD0B1341F85FAC4B1FBC4D,Profondeur des lèvres inférieures,
51CA47974D7AF22037B27BB06626F74B,Profondeur des lèvres supérieures,
F5D4160E4A6979FF2B13FF99E6D0BB8B,Cœur de lèvre,
9AB9C83C4252E2FD6E71A3A5A0F81FE0,Taille des lèvres inférieures,
A944C1064A28F6B5BA096AA4BDB8578E,Taille des lèvres supérieures,
1AD75211404CE8A865304AAC0623DB72,Carré à lèvres,
0B6FA6504FEBF48C16F7FFA4A12E2277,Lèvre细,
C10F1A874889733D9DC1A382E38BFBD0,Largeur des lèvres inférieures,
1453EF8E44898BC0231DD98EE1A3C194,Largeur des lèvres supérieures,
C0BCB57044CC780D0C18F791BB7CDCDF,Liqueur,
F5AEB00C41BE0EBD45E27D96610D44FC,Liste,
8E1F290740F5323EFFFAA7A6ED41341D,Écoutez votre microphone en jeu. Ne fera rien dans le menu principal.,
Lantern_IsLit,Lit,
802BDBB1401B10FD5D4442B8B02C24E6,"Literature qui ne vous enseigne rien, mais est néanmoins divertissante.",
B990C32848CA42E3898C0AB175A423CD,Batterie au lithium,
AD00090842EECB97135CD1AF4BA94EC6,Cartouches de taser vivantes.,
1BBE0984451E827CDDC3BE862B3B73D3,Charger,
Load,Charger,
WeaponMagazine_InsertBullet_3,Charger 3 balles,
WeaponMagazine_InsertBullet,Charger le projectile,
8D777FF7445D4C2786FD3B86A7FFA087,Charger la partie,
LoadedAmmo,Munitions chargées,
WeaponMagazine_LoadedBullets,Balles chargées,
561BCB50421E4240E67EE9AA6893B79D,Chargement,
DifferentVersion_Text,"Charger une partie créée avec une version différente de VEIN peut causer des crashs, bugs et comportements étranges. Êtes-vous sûr de vouloir faire cela ?",
60D8F4414BE3F7E4A620419988C64042,Chargement…,
8B0A371941860B2D08E6FF999D695A20,Chargement…,
Loading...,Chargement...,
670B764B45551692A7FAF5BFB78901B9,"Chaises d'entrée",
FC00C0A247150C198F4ADBA571061EB5,Homard,
00B6C9C34E65FE7949ED7D8FA6961607,Local,
41EA929B5DCB459F97229E1C92DA0FAB,Local uniquement,
64806BAA497DD9D7861236813FE1CBC0,Emplacement,
Lock,Verrouiller,
Chair_Locked,Verrouillé.,
Door_Locked,Verrouillé.,
Locked,Verrouillé.,
Teleporter_Locked,Verrouillé.,
FD3C8A6B4BFCEBD8E82B308FBE72C49E,Pinces étau,
80509FCF4065A64AB00EFA850755844E,Crochet,
9F7817FF456D8FEA14C2B3B3688029FA,Crochet,
708A06E645D10D44A8362080F0402083,Crochetage,
5722E12F4095279467147AA3F7566F93,Livre de crochetage,
847AA7C3410CAD71208FEAA45746C5B7,"Crochetter une porte reliée à une alarme de porte a une grande probabilité de ne pas déclencher l'alarme.",
E7425190418424513C7422ADA5365353,Le crochetage présente différents niveaux de difficulté.,
F23E58FA47DEE00E8F8C5D9E2FDF6E82,Les crocheteurs sont deux fois plus durables.,
E68F250449DC5A3CA72D688C32DBCEF2,Balle logée,
8BEAEE5346F80819D45A6D8B617BCB33,Éclats logés,
2922D11640F2EC3EEF0C7BA991A6D6F1,Banc en rondin 1,
64D1E30A4DBE4E3EC810ABA386B8DF60,Banc en rondin 2,
F077E1AA4819CF68A05E6887F86FD6EA,Banc en rondin 3,
53553EBA467D47145ECC9289843681EB,Rangement de bûches,
5FA3B34849C2A8E56D5B1AA7B7E9F4BB,Rangement de bûches,
974A249A4551752F0CB95F8A60DA5E62,LoneStar 1911,
34285E4D465727B44391FFBB792EE484,Chargeur LoneStar 1911 - 16 coups,
209169824E7DB31B3551EDBB6EAD41E3,LoneStar 1911 Magazine - 8 Rounds,
D56DDC314C920B366BDE1D8A3358851F,Police LoneStar .38 Special,
1606782F46F9474640942FA515A1C3FD,Vipère LoneStar,
1FBABED145ED139F06E03789D39236B1,Barbe longue,
E12AAB4C47A206DDC23CF5999CE73499,Comptoir de chimie long,
F3B6FDCC4F1D5158D761B6BAB23C647B,Comptoir de chimie long,
2318C6F749308FDB07FB8AA2AC54DF32,Robe longue,
4FE77D254E8B77FF241B8F863810BA5E,Jupe longue,
2D8244B544297594C3067A943D5B5FB4,Chemise à manches longues,
237BADF7404815E0377164959D45ACBE,Garde-manger en acier long,
8A7FDC9B4D848C5291CFB4BA973A345C,Étagère de cuisine en acier longue,
D7F0075D48F69A25ACE67187D564D02A,"Vous envisagez d'acheter une maison dans les années 2030 ? C'est un peu trop tard pour ça.",
547963AC420CAEB4B3F572A16797EC19,"On dirait que ça a marché. Maintenant, renforçons notre cabane.",
8E4C1B93423DAE3DBA71648281609A4B,On dirait que le pilote a perdu le contrôle.,
32D0515F47C6DB776C1D8B9F5B50FF10,Retour Boucle,
77D2D15545C37D72F332FC8F5C7BD80D,Rareté du butin,
14865DE64A51375AF240A496EF1EB2E3,Perdu,
0EBE1D9F49575C2E40F2C68C99892DDA,Entrée du parking,
6338B73E44FE607814EFAB92710EF2E3,Entrée du parking,
CEC3E861448EF8C38B048FAF505B043B,Sortie de Lot,
D3EA39534CF469F044ECDAB4B102A549,Sortie de Lot,
2BEF6AB94E1A8EB0379F04960C28E9BA,Amour,
B59AAB394C8FFC92559661B92B8AF9E8,Bas,
FertilizerLevel_Low,Bas,
Setting_Low,Bas,
WeatherGauge_Pressure_950,Bas,
CarHeadlights_LowBeams,Faibles rayons,
C66237F141B7130E4DDD269A8A49F682,Faible glycémie,
CarRadio_LowVolume,Volume faible,
0E54F56140C496843ADFE996011375E7,Rue Lowenburg,
5F9A9C454E9B037439B047BAE39AC4C3,Rue Lowenburg,
DEE04DD94FC3D599A47753865C573EA2,Inférieur,
F08A30B44CD881BF431B5EBC906C2A31,Armure inférieure,
CB7814AF48551806BA8C23B23F44D4C0,Tirage au sort,
Lukewarm,Tiède,
0A77BF0F430944561FF0F0B3057E2786,Boîte à déjeuner,
F233BC6C4DC2966E9467F9A1B132D21C,Boîte à déjeuner,
C79151F24FBDEFAFD01F0DAB88C3A40D,Observatoire de la montagne de Lyon,
C9E3EA714E5013A9D8A670888ACA8EA3,Sommet de la montagne de Lyon,
3A40C8764F7560171DB6929F7B7E1FE0,Centrale électrique de Lyon Mountain D-LM-01,
6A60233E4041A8F6433EEAA670F2E9BE,Commutateur de sous-station du mont Lyon,
A01331684DB3B3E78674A7BB7FF5FD92,Commutateur de sous-station du mont Lyon,
C31800A54CB7EC5ADC1C07BF9D61EABE,Poste de distribution Lyon Mountain Interrupteur,
B326DDC143F4BDA7DB117F90A3B5A76B,"Montagne Lyon, NY",
2C8B686C4FD06D9C3988398F8DA400C5,Champ de baseball du mont Lyon,
CA057BEB4FCF8317DD6E9AB1A3208F99,Département de pompiers de Lyon Mountain,
4BF09F3F4EB2E4D6CFED578D1E0F4AEE,Musée du mont Lyon,
CEEBBE6F4220BE182DE56E977E4972C7,Poste postal de la montagne de Lyon,
E39DE00D4A477F8286CD64A434BE367F,Centre de quarantaine du mont Lyon,
136D57DE4A539EE5DD802EBDEA13821F,RUE MAPLE,
3F6BDF0C4DE1F20F11293C9E9C87106B,RUE MAPLE,
55F6E997441BEA483FBDBBA9D0278E6C,RUE MAPLE,
CD1962E34B6720E5CF9E1B9FB380E6F5,RUE MAPLE,
DF276E4F4008637F7B0AEEA3D02B41D5,RUE MAPLE,
E1191D3946F24FC6B3A4B999599DD289,RUE MAPLE,
1B3829A243927F50789DDAA36446E3FB,RUE MILL,
24AE4798485A9C6D07E3718F81D8C5AD,RUE MILL,
24D247D44354F0BC01D52E91C04D6148,RUE MILL,
30F4310645B3AE5AD782D7A2A7ECBFB1,RUE MILL,
673EA09F4C46F4E97424E499F7FF61F5,RUE MILL,
821928FF4D8083DBBE158C9F24193F70,RUE DU MOULIN,
C732593D4E03E39F5E096AA5941B3323,PLUS PROBABLE,
3FFE7043480546F13428238B11940DDB,SOURIS,
62433D464EA3A313145FADA6640EC957,Ration alimentaire,
AEA7A3C4497596491EFCCF862240C02A,"MON DIEU ! VOICI QU’ils ARRIVENT AVEC UNE CHAÎNE D'ACIER !",
CAC65E87496222E8AA030C8536839A31,MON RÉPONSE EST NON,
ABF2FD824AB54D50033EDFA7AAC2AD2C,MES SOURCES DISSENT NON,
885DCFA1433DF433122914A72B7EDD08,Mac et fromage,
2431F568498E7F760CAFF8951DFD5D62,Fromage Mac et Fromage,
02159CFD4D2BA616053330A8BC5DD152,Macette,
1A56BF9F4D4B21A4C25C919CFD9208B4,Affichage du modèle de machine,
34CE6409464C24350B705D9110760267,Extrait de vanille du Madagascar,
3341937B49C20C8D871ACBB08132E8B4,Magazine,
4AE7559D46A7E0ADA793B78884EF3FF9,Support pour Magazine,
A3B8C61445E64F4459588DBF5CCF37D8,Support pour Magazine,
22083F67479D87CDFB16A3B393F83506,Étagère de magazine,
360685844FAAE0E46B793CB471673D04,Étagère à magazines,
C89F0241482D28F0D0AC08A05E9D2DCA,Étagère à magazines,
A0AE90FD4E5BEF7C3F2CC596B8AA1478,Boule de jouet magique,
54F8D94C4D653BE24514759D60A1EBA9,Casier à courrier,
A31F77CB4DBBD91C5BD529A8E96ACF1B,Casier à courrier,
0946611C4EBCABB57CD344ABB098283E,Boîte aux lettres,
0CD361094215295272732291812E4C84,Boîte aux lettres,
115BAC5D4169C85DF93B63BFF0DAD5F4,Boîte aux lettres,
310855B24ACE7FB8E7F500ACACDFF5D6,Boîte aux lettres,
4351524E466E3C7701632D99083AC117,Boîte aux lettres,
5CF7EFAC47C530D480C018BFD91608EF,Boîte aux lettres,
5FDF3D434BA93E0E98A2D598261519D9,Boîte aux lettres,
7771F10F4EFF7C35E5DBA4A9B897ADCE,Boîte aux lettres,
95F014FF4E9E161B9EC0F680788A53A0,Boîte aux lettres,
A7C0B8AF4DFE68471BF5DB82C67CF7F1,Boîte aux lettres,
32D4CD00431A48E97F5ABFB155382CF0,Menu principal,
08F94B4A4BB719795C83C9B581BC4201,"Les sous-stations principales, comme celle-ci, contrôlent l'électricité dans une région beaucoup plus grande et englobent généralement au moins deux villes ou plus.",
78804CF14D9B87E1DD1A4C95FF1855FA,"Les sous-stations principales, comme celle-ci, contrôlent l'électricité dans une région beaucoup plus grande et englobent généralement au moins deux villes ou plus.",
4561D7B140AE74A65FF626904FF47746,"Les segments principaux de pompe à eau vous permettent de contrôler l'alimentation en eau d'un groupe défini de segments locaux de pompe à eau.",
BCBBC8DC408E8F4B4B5EBB917D0C3FD1,Coût de maintenance,
B43178184DEC0FD8E38239A6B7CBA64B,"Assurez-vous d'avoir une lumière.",
CookFailure_TriedToCookWithoutAPan,"Assurez-vous que vous cuisinez votre nourriture dans une marmite ou une poêle, et non simplement sur la plaque de cuisson.",
E1C3808A433795319DC1D28EFDAF40AF,Rendez vos rêves réalité !,
29F5B18E4D66F521524EE2A84E73715A,Rend les ombres plus sombres et plus détaillées. Coût modéré sur les performances.,
A110D4E44D37D642B686ED88BDC70778,"Vous rend meilleur dans l'usage des katanas (vrais), probablement.",
3EE09A8F402B3A08E95C9DBFA3008389,Bandage de fortune,
E495B3D248E139DAB4A9EF91DDD040BF,Bandage de fortune,
66BF10254253225B7FCE8C98A83762AB,Batterie de fortune,
A31F535E46EA73F1C873FC9C0D86D450,Batterie de fortune,
E6F9D9D843FD995E3C467C8A55006936,Batterie de fortune,
60CBFD7D4F3ABB79EC65C69CE96BAF7D,Fournil à charbon provisoire,
73C453334125997701107689FBA4C802,Fournil à charbon provisoire,
937854854D47561DE5AB2F851052BE0B,Fournil à charbon provisoire,
B56504324932BFDFAE9B17907396DD0B,Fourneau à charbon de bois de fortune,
13A797B24C0B7258F3E201A5208D80FB,Forge de fortune,
49BDD69A4B4E49E2C148F19F9EF7EEEF,Forge de fortune,
A7FEE6D84C330AD8CDAE0D9E9C6A99C4,Forge de fortune,
08A7908E4357C183FD9F219F2B9ADD68,Congélateur de fortune,
0C61D9844A7C43A1A4367699860E7FC4,Congélateur de fortune,
A4EC244A48DED4B94C6AE0A9E05893C4,Congélateur de fortune,
F098E0F24C8994A519A8D092480ADE16,Congélateur de fortune,
861C3D0B4C6504B018CD8CB9F3C3A352,Frigo improvisé,
91D116EC4BA5B4DD886984808D2DE682,Frigo improvisé,
F2F4B790487F0B705D030F94A6D768A0,Frigo improvisé,
913090DD42BEFAE2B77B9EB5804A450D,Tombe de fortune,
1D01999B460B600FB3E9F7911E7C55D3,Panneau solaire provisoire,
3D89C3ED4E497E97D32EAC9CE701FAF1,Panneau solaire provisoire,
5AF1E6FA4F3412054AE3F7A2604E868C,Panneau solaire provisoire,
E502DA3A4952C9987E0A86823A857A92,Panneau solaire provisoire,
169D80A7486BD3600CD824B32E4E57BB,Attelle improvisée,
7953A9F944507A628B3608B41D610402,Attelle provisoire,
8D26E1D1494BD46906C18791C923AD19,Arrosage provisoire,
22CD2E4346F896E31C6D7D9EBDA2427A,Meule à vent provisoire,
64D8D70048A00DB54E01648952AA5B4D,Meule à vent provisoire,
BE8973BF4C37BC87B979FD999670D65B,Meule à vent provisoire,
91E4289F4B4A67B41C28BAA6A5674256,Homme,
Manage,Gérer,
D2B661984CB26DE885ED07A08D2F8C96,Mandarin,
5A6A58DE4C2228BAFF5809903336DF99,Tranche de mandarine,
713E3424437EAF815AD1E18E8268F8B8,Mangue,
F7499F6540DC15FB008BCABBB2E9AF6B,Demi-mangue,
0815614746A2DB381EAEE58ABF3E3EB4,Manley St,
DB6C5603481C705F26616F806621080B,Manley St,
0C36D7AD43FAD8F0C564C987CA581BD0,Monument artificiel,
7526BD8345B220E72EC24A9E1E4F15CD,"L'enregistrement manuel est désactivé pour cette session.",
170FD3A746A1B3FC83EFD3A60177FC97,Carte,
1A70739E4A769E15BE804F94EC877178,Carte,
2CEB58814A88C3D50006AA97513583F8,Carte,
3703BCEB43BE420A8ED6A3B00DFCCD51,Carte,
FBB1E295458630626A95C18915A3A8B7,Carte,
FF8EEBE14FA22CF54C5455B3C33405CF,Carte,
5CA96FD040B2E23C01B4C78FDD21C913,Carte de la Terre,
2853B6EB49FED990E91B51AD14C922F1,Maple Mart #152,
7A03DF024A4394DBD29474900FAC0B92,Maple Mart #192,
ECDF83324255AE623ED845A31D9BAC46,Maple Mart #192,
59EA4DFF4B776B39B95EE7B49293B16D,Les lieux de vente de Maple Mart étaient une référence de la région avant la pandémie. Ce lieu de Redford était fréquenté par les voyageurs partant de Plattsburgh en direction de la ville de Saranac Lake.,
FD166ABA497BE3B870886AB6B918303D,Les lieux de vente de Maple Mart étaient une référence de la région avant la pandémie. Ce lieu de Redford était fréquenté par les voyageurs partant de Plattsburgh en direction de la ville de Saranac Lake.,
AFD15E2443E670461D646BB062C29E80,"Flocons d'Avoine au Sirop d'Érable",
13B98F324CFB159C08591283C6970BC5,"Sirop d'érable",
5D23EA9A4D5AD76DB1BF81ABC747741B,"Bouteille de sirop d'érable",
604191D1423863737E86DBAF9D4BC457,T-shirt Maplemart,
Mar,Mar,
DEB5FCA740A0A4FC9D583DBA74ABBCEA,Marqueur,
79B7F74C40D63D238BA09AB89783E3FD,Nom du marqueur,
CustomMapMarker_New,Nom du marqueur,
CustomMapMarker_NewDescription,Description ou notes du marqueur ici.,
C5BC684D49CD6098A22BAF8C685BEC69,Marshmallow,
04E704264B3E014A339153A24B27AB8E,Matériel de pêche et de chasse de Marty,
3E7C8EC74783E3447EBED8B0D9B4915C,Matériel de pêche et de chasse de Marty,
9A2EE0414372F279E3AF0EA5F9F2957A,Masculin,
32C747D240F19DB909BF239815919ACD,Boîte à masque,
A2E80FF84EFC689F09608592F7566717,"Site d'enfouissement massif A1",
3D2F9CCE4606EFE897BFD698CF6B64E4,Principal,
741D6C6A441F71C93DE626812E83E8DC,Palpateur master,
AE2ADB5C417FC10CA2526BA45B3136A7,Allumette,
822B9E034E7546817695FAB9F30312D6,Stockage des matériaux,
8C6A9CB444005913E34196B30F94DC37,Matériaux,
C9CBF86144360885E7D60C8AADCD6832,Matériaux,
CDD7154047D3C6DE698F8EA4F8E8DF03,Matelas,
46E68806420ED19437CB29B860BAF157,Max,
FEC717AC4044FAD354847BB4A6B962DE,FPS maximum,
7EAA7BDA431F0AA0D3F2E19A261A38FD,Poids maximum,
Tire_MaxPressure_Label,Pression max.,
TrainControls_High,Vitesse max.,
12DB865C4262829E60D645A2920F53B1,Distance maximale en troisième personne,
CarRadio_MaxVolume,Volume max.,
592A3B2A469A06AF2A5A109F829A4E47,Distance maximale du fil,
2D3669ED44FA7D296413F7B4DF9BDDC5,Nombre maximum de sauvegardes automatiques,
8E3FF1BC4AF3DC2F43885C9FE0D01A35,Nombre maximum de personnages,
Maximum Furnace Burn Temperature,Température maximale de combustion de la chaudière,
5DC666274ED84849FE48748D325836E3,Nombre maximum de joueurs,
DE3173C54175B838D0705FB5EC3CE206,"Capacité maximum d'armoires utilitaires.",
May,Mai,
EEEB562A43FC868A6999089FF2081CF9,"Puis-je avoir s'il vous plaît un peu de granola ?",
A2660BDA4796F30E8D7CC59EA6F9A4BD,Pot de mayonnaise,
052EFC054CF3A22599BAD28182386590,Mc CUTCHEON LN,
9F4D9EB743C5BB3F70FD1192F89EA824,Mc CUTCHEON LN,
D0C13EDA40453BC5456F5B85C5F7B03C,Mc CUTCHEON LN,
EC0353734166C47AFA8984B6519D3547,Mc CUTCHEON LN,
4A9721334F6A7FEA0CA38B8473D10581,Trancheur de viande,
0185A29C4B5C2C85D1E205B189E887CD,Mécanicien,
C5EC5F744331EA22658B9CAE3669A484,Mécanique,
D046313F45B1F0C23813E2BB5A7DCC34,Livre mécanique,
CarRadio_MedVolume,Volume médium,
481779404ADD1457084D7B8B490734E9,Médical,
52F545E74AE67AE880686780E76E4454,Médical,
6C3ECC5B46A17B6CCDF216A7EF210F93,Médical,
8422E2074B2976C6460825BBC7538026,Médical,
F79DADB24CEC928F84298E91D6614993,Livre médical,
88D3667A4AEF08A796F6EDACA8AFBCB7,Boîte médicale,
A7201A96437AE62DC29E46B3BA9B6796,Boîte médicale,
26739C97474DF2083476B2BD96F93C29,Seau médical,
25E3FA9F47DABECB796958A056D951D0,Bâtiment médical,
259664F049316A18ABA1A6B5BF8A1B5B,Armoire médicale,
5D7621014BA3C3AD507EABA34131B7D4,Armoire médicale,
E676D95C4CDBDA360DAB4DB80E9CE7B5,Armoire médicale,
1224C51E42DE5798421E6C890C6DC488,Chariot médical,
1513CB754A27F040F7A6928279BC9996,Chariot médical,
2063EF554AB917225688CD983DF627F7,Chariot médical,
3749C9CE42E6E9E0C02B1D9645EA1F4D,Chariot médical,
5E1148FC48D7701C1357A5BECB38A46A,Chariot médical,
AF7CDC4D47EB4224AB611EA97C1024C1,Chariot médical,
BF704E764B7335AF4A5083B7F68C72F5,Chariot médical,
C02390BF49623ABB1538848CCA39EF3E,Chariot médical,
C9464D6148E1705A3D58699893194A1A,Chariot médical,
D94E3A68448AFB28905F7D85DABFB7D9,Chariot médical,
E58B0E7540171A99E51C2DB5A64B4DFB,Chariot médical,
3C0BD1944ACAB04555C5A19B5E862511,Comptoir médical,
74E9D91D4FCA02805D842CA67B5C4929,Comptoir médical,
E26682394924A35B8F24C88A39A56F13,Comptoir médical,
26F0B49A40B868C806D372B6F6A7C3DC,Caisse Médicale,
37546C7242B2924CC96C528A69B50D75,Caisse Médicale,
CE46BDAE47AC44B1CF6A25871881ECF0,Caisse Médicale,
1FDD6FAE4682B33BB9D0F68E40158643,Armoire médicale,
2C37B8EC455080938807BEB1AFDDB8F5,Armoire médicale,
AAEBB94F4001DA640AE461872BB8AA83,Armoire médicale,
9E7C6974420758B5DE1467BDCB2084AD,Masque médical,
26D998A24729354CC3CBD695AE583432,Table de chevet médicale,
83BA3B1E43ADCA53910EEA93399A19C7,Table de chevet médicale,
0A581E1940DB8C92A15E06BB17E20416,Écran médical,
30FB42014683956BCF08CA9195D0E9E7,Écran médical,
97452E734AC53233BD4920858803C625,Écran médical,
A45ED5734FD29A1E83A0989D0A69AF5C,Écran médical,
DE99DBE445B98F1BB40E7F811FFC61B8,Écran médical,
